,type,name,release_year,release_month,id_imdb,genre
1379,Movie,"Lockhart: Into the Past, Darkly",2022,,tt14531092,Action
1380,Movie,Teen Titans: Alpha,2022,4,tt14543514,Action
1381,Movie,Rosemary & Sage Race Against Thyme,2022,8,tt14557694,Action
1382,Movie,"Lockhart: Into the Past, Darkly",2022,,tt14562892,Action
1383,Movie,White Crow,2022,,tt14596750,Action
1384,Movie,Doragon boru supa supa hiro,2022,9,tt14614892,Action
1385,Movie,Run Rabbit,2022,,tt14621412,Action
1386,Movie,Any Time Hekdi,2022,1,tt14631268,Action
1387,Movie,Brat 3,2022,12,tt14635416,Action
1388,Movie,Enola Holmes 2,2022,11,tt14641788,Action
1389,Movie,Varchasva,2022,1,tt14644276,Action
1390,Movie,Uncharted,2022,2,tt1464335,Action
1391,Movie,Jessie,2022,7,tt14662188,Action
1392,Movie,The Tomorrow Job,2022,12,tt14672882,Action
1393,Movie,Hell city,2022,3,tt14681174,Action
1394,Movie,Hellcat,2022,1,tt14700636,Action
1395,Movie,Rh-Null,2022,2,tt14715352,Action
1396,Movie,Poker Face,2022,1,tt14714980,Action
1397,Movie,No cuentes lo que viste en los jardines,2022,6,tt14782142,Action
1398,Movie,The Delivered,2022,,tt14816810,Action
1399,Movie,The Devil You Don't,2022,,tt14821086,Action
1400,Movie,The Retirement Plan,2022,,tt14827638,Action
1401,Movie,Killing Angels,2022,,tt1483007,Action
1402,Movie,Rupture,2022,11,tt14831564,Action
1403,Movie,Kálmimor: Slepicí Knez,2022,4,tt14839982,Action
1404,Movie,Altrimenti ci arrabbiamo,2022,3,tt14845950,Action
1405,Movie,Vendetta,2022,7,tt14849038,Action
1406,Movie,Angels' Fire,2022,8,tt14854324,Action
1407,Movie,Neon Knights,2022,,tt14854612,Action
1408,Movie,The Enforcer,2022,9,tt14857730,Action
1409,Movie,Her Inescapable Brave Mission,2022,,tt14857656,Action
1410,Movie,Silent Echo,2022,6,tt14859404,Action
1411,Movie,Blasted: Kumple kontra kosmici,2022,6,tt14866710,Action
1412,Movie,Altayarh,2022,4,tt14873772,Action
1413,Movie,Bull Shark,2022,2,tt14912006,Action
1414,Movie,Section 8,2022,9,tt14950412,Action
1415,Movie,Bloodlands,2022,9,tt14952694,Action
1416,Movie,The Janus Connection,2022,,tt14966248,Action
1417,Movie,The Call 3: End of the Line,2022,7,tt14981646,Action
1418,Movie,Us Too,2022,,tt14991052,Action
1419,Movie,Falla girare,2022,11,tt14998068,Action
1420,Movie,Civan Cengaver,2022,,tt15006202,Action
1421,Movie,Scorched Earth,2022,12,tt15015460,Action
1422,Movie,Rama Rao on Duty,2022,7,tt15028848,Action
1423,Movie,Fantasy Football,2022,11,tt15035506,Action
1424,Movie,Revan: A Star Wars Fan Film,2022,,tt15081196,Action
1425,Movie,Sweet Revenge,2022,7,tt15089900,Action
1426,Movie,Pursuit,2022,2,tt15106860,Action
1427,Movie,Home Operation,2022,,tt15124468,Action
1428,Movie,Sistema Bruto,2022,9,tt15129154,Action
1429,Movie,As Good As Dead,2022,12,tt15131266,Action
1430,Movie,Spicy,2022,,tt15137986,Action
1431,Movie,Divine Soldiers,2022,7,tt15138244,Action
1432,Movie,Shockwaves,2022,9,tt15134742,Action
1433,Movie,Una preghiera per Giuda,2022,,tt15137930,Action
1434,Movie,County Line: All In,2022,5,tt15141144,Action
1435,Movie,County Line: No Fear,2022,,tt15141146,Action
1436,Movie,Army Man,2022,10,tt15161132,Action
1437,Movie,Alchemy of Solitude,2022,8,tt15174536,Action
1438,Movie,Star Heist,2022,,tt15173264,Action
1439,Movie,Greed and Loyalty,2022,6,tt15179380,Action
1440,Movie,Guns of Eden,2022,,tt15180746,Action
1441,Movie,Red Light,2022,,tt15180706,Action
1442,Movie,Green Arrow: Duality,2022,,tt15185330,Action
1443,Movie,Kim Bu Aile?,2022,10,tt15193040,Action
1444,Movie,Haterz,2022,1,tt15215760,Action
1445,Movie,Salvage,2022,,tt15215430,Action
1446,Movie,Noise,2022,1,tt15215468,Action
1447,Movie,Yavuz: Saha Varalim,2022,,tt15225872,Action
1448,Movie,Karma,2022,8,tt15234148,Action
1449,Movie,Hounded,2022,10,tt15241758,Action
1450,Movie,Rise of The Super Soldier: The New Blood,2022,8,tt15243398,Action
1451,Movie,The Squad: Rise of the Chicano Squad,2022,none,tt15249688,Action
1452,Movie,Kaapa,2022,12,tt15251536,Action
1453,Movie,Babbar,2022,3,tt15248456,Action
1454,Movie,Catwoman: Hunted,2022,2,tt15248702,Action
1455,Movie,Nü zi te bie xing dong,2022,,tt15257278,Action
1456,Movie,Out on a Lim,2022,11,tt15281062,Action
1457,Movie,7 Melek,2022,,tt15299702,Action
1458,Movie,Avci 2: Savas Melegi,2022,,tt15299768,Action
1459,Movie,Jetty,2022,11,tt15310188,Action
1460,Movie,Viruman,2022,8,tt15327256,Action
1461,Movie,Three (Qua Som De Chet),2022,9,tt15327170,Action
1462,Movie,Polar,2022,10,tt15327556,Action
1463,Movie,Lion-Girl,2022,,tt15334154,Action
1464,Movie,Martin,2022,,tt15334030,Action
1465,Movie,The Great Escape,2022,,tt15367466,Action
1466,Movie,The Dark Side,2022,,tt15389086,Action
1467,Movie,Corrective Measures,2022,4,tt15391770,Action
1468,Movie,Dr. Jason,2022,1,tt15391274,Action
1469,Movie,World War 4 - the Realism cut,2022,1,tt15391670,Action
1470,Movie,Tewyx,2022,3,tt15413442,Action
1471,Movie,Swayamsevak,2022,,tt15416250,Action
1472,Movie,Bullet,2022,,tt15428374,Action
1473,Movie,Kidô senshi Gundam Cucuruz Doan no shima,2022,6,tt15428330,Action
1474,Movie,Circumstances 3,2022,5,tt15440524,Action
1475,Movie,The Price We Pay,2022,8,tt15441472,Action
1476,Movie,Muleskinner,2022,3,tt15446186,Action
1477,Movie,Die weiße Frau 8: Resurrection,2022,2,tt15463690,Action
1478,Movie,Naachi,2022,,tt15471656,Action
1479,Movie,Kappei,2022,3,tt15469504,Action
1480,Movie,Caballero Águila,2022,1,tt15476992,Action
1481,Movie,Blowback,2022,6,tt1551614,Action
1482,Movie,Anka,2022,1,tt15520090,Action
1483,Movie,We the People,2022,,tt15527346,Action
1484,Movie,The Big Four,2022,12,tt15528292,Action
1485,Movie,Wrath of the Tarot Kings,2022,3,tt15547896,Action
1486,Movie,Cul-de-Sac,2022,,tt15552646,Action
1487,Movie,The Last Robin Hood,2022,,tt15552042,Action
1488,Movie,Dark Asset,2022,,tt15552570,Action
1489,Movie,Young Ronin,2022,,tt15560174,Action
1490,Movie,Bai Ji Kuttange,2022,8,tt15554794,Action
1491,Movie,Tone: World and Music,2022,3,tt15599252,Action
1492,Movie,Yaarukkum Anjael,2022,none,tt15600582,Action
1493,Movie,12 Hours,2022,2,tt15621500,Action
1494,Movie,Dominique,2022,,tt15657528,Action
1495,Movie,The Last Son,2022,9,tt15660112,Action
1496,Movie,Paradise,2022,,tt15677238,Action
1497,Movie,The Yokai King,2022,,tt15709084,Action
1498,Movie,Black Widows,2022,12,tt15708990,Action
1499,Movie,Avatar: The Way of Water,2022,12,tt1630029,Action
1500,Movie,The Gray Man,2022,7,tt1649418,Action
1501,Movie,There Are No Saints,2022,5,tt1655444,Action
1502,Movie,Top Gun: Maverick,2022,5,tt1745960,Action
1503,Movie,The Batman,2022,3,tt1877830,Action
1504,Movie,Secondary Effect,2022,,tt2139801,Action
1505,Movie,The King's Daughter,2022,1,tt2328678,Action
1506,Movie,Добыча,2022,2,tt2357423,Action
1507,Movie,The Dying Breed,2022,,tt2397591,Action
1508,Movie,The Adam Project,2022,3,tt2463208,Action
1509,Movie,Grainne Uaile: The Movie,2022,3,tt2766800,Action
1510,Movie,L'École du Bien et du Mal,2022,10,tt2935622,Action
1511,Movie,JAVELIN,2022,,tt3109388,Action
1512,Movie,Priest : The Whip and the Rise of the Evil,2022,12,tt3155592,Action
1513,Movie,Playing with Fire,2022,,tt3622296,Action
1514,Movie,The Wicked Path,2022,7,tt3711902,Action
1515,Movie,UK Border,2022,,tt3879168,Action
1516,Movie,Panama,2022,3,tt4029412,Action
1517,Movie,The Legend of Maula Jatt,2022,10,tt4139928,Action
1518,Movie,Case Files,2022,12,tt4310384,Action
1519,Movie,Escape the City,2022,,tt4413264,Action
1520,Movie,Paws of Fury: The Legend of Hank,2022,7,tt4428398,Action
1521,Movie,Liger,2022,8,tt4435072,Action
1522,Movie,Mia and the Dragon Princess,2022,,tt4523538,Action
1523,Movie,Islamophobia,2022,9,tt4691770,Action
1524,Movie,Bloody Hands,2022,12,tt4725574,Action
1525,Movie,Scarlett Cross: Agents of D.E.A.T.H.,2022,10,tt4962720,Action
1526,Movie,Ambulance,2022,4,tt4998632,Action
1527,Movie,Morbius,2022,4,tt5108870,Action
1528,Movie,Le Samaritain,2022,8,tt5500218,Action
1529,Movie,Alemão 2,2022,3,tt5617666,Action
1530,Movie,Moonfall,2022,3,tt5834426,Action
1531,Movie,Love Mein,2022,,tt5873376,Action
1532,Movie,Gold,2022,3,tt6020800,Action
1533,Movie,Detainment,2022,12,tt6215624,Action
1534,Movie,Brahmastra Part One: Shiva,2022,9,tt6277462,Action
1535,Movie,The Sleep: Survival Horror - Part One,2022,3,tt6425830,Action
1536,Movie,Black Adam,2022,10,tt6443346,Action
1537,Movie,WarHunt,2022,1,tt6442686,Action
1538,Movie,Andaz Tera Mera,2022,,tt6463730,Action
1539,Movie,Sleeping Dogs,2022,,tt6658268,Action
1540,Movie,Black Crab,2022,3,tt6708668,Action
1541,Movie,Malevolence,2022,,tt6708032,Action
1542,Movie,Everything Everywhere All at Once,2022,5,tt6710474,Action
1543,Movie,Dhruva Natchathiram,2022,12,tt6735802,Action
1544,Movie,The Last Word,2022,7,tt16258068,Action
1545,Movie,Tell the World I Love You,2022,1,tt16697972,Action
1546,Movie,Shadows,2022,5,tt9854058,Action
1547,Movie,Mexican Connection,2022,6,tt16867044,Action
1548,Movie,Devil Doom Karate,2022,3,tt16425304,Action
1549,Movie,Arion Among the Waves,2022,12,tt8312728,Action
1550,Movie,Secret of the Shroud,2022,1,tt15816274,Action
1551,Movie,Thirteen Cars,2022,,tt7089544,Action
1552,Movie,Baabaa,2022,2,tt16117360,Action
1553,Movie,Doctor Strange in the Multiverse of Madness,2022,5,tt9419884,Action
1554,Movie,Yodha,2022,11,tt16139322,Action
1555,Movie,Max Justice,2022,,tt16350358,Action
1556,Movie,Reanimation Team,2022,,tt9888954,Action
1557,Movie,Revolt,2022,9,tt8531020,Action
1558,Movie,Dreamcoin,2022,4,tt16711756,Action
1559,Movie,Kamen Raidâ Ôzu 10th: Fukkatsu no Coa Medaru,2022,3,tt15850452,Action
1560,Movie,Accident Man 2,2022,10,tt9669176,Action
1561,Movie,Alamet,2022,,tt16539472,Action
1562,Movie,Silent Mission,2022,,tt16142214,Action
1563,Movie,Special Delivery,2022,1,tt16529222,Action
1564,Movie,In3dragon,2022,10,tt7498180,Action
1565,Movie,The Longest Run,2022,1,tt16762078,Action
1566,Movie,Tähtsad ninad,2022,,tt15732658,Action
1567,Movie,Blake's Movie,2022,1,tt16442990,Action
1568,Movie,Under the Skin of the Tehran City,2022,1,tt16239160,Action
1569,Movie,Yodha,2022,11,tt16148626,Action
1570,Movie,The Jethroverse: Hollow Victory,2022,3,tt15837542,Action
1571,Movie,Chang jin hu zhi shui men qiao,2022,2,tt16194408,Action
1572,Movie,Los Bastardos,2022,8,tt16315846,Action
1573,Movie,Cybernetic Genesis - La guerra tra i due mondi,2022,,tt16253242,Action
1574,Movie,Juang,2022,9,tt16566428,Action
1575,Movie,One Green Leaf,2022,,tt16304082,Action
1576,Movie,Secret Team 355,2022,5,tt8356942,Action
1577,Movie,Clash of Heroes,2022,2,tt16400820,Action
1578,Movie,La Princesa,2022,2,tt15738214,Action
1579,Movie,Shotgun Wedding,2022,1,tt9686790,Action
1580,Movie,Yashoda,2022,11,tt15710136,Action
1581,Movie,Sanaki,2022,,tt16060038,Action
1582,Movie,The Reborn,2022,,tt16380448,Action
1583,Movie,Syahadan,2022,2,tt16443062,Action
1584,Movie,The Story of Raygada,2022,11,tt16238480,Action
1585,Movie,Witch on the Holy Night,2022,,tt16654056,Action
1586,Movie,Brazen Impact,2022,4,tt16760880,Action
1587,Movie,Gila Gusti,2022,3,tt16607018,Action
1588,Movie,Η γυναίκα βασιλιάς,2022,9,tt8093700,Action
1589,Movie,Vairam,2022,4,tt16446084,Action
1590,Movie,Isaak Ninja,2022,,tt15744628,Action
1591,Movie,Geo-rok-han: de-mun heon-teo-seu,2022,,tt15766876,Action
1592,Movie,Overdose,2022,11,tt15713012,Action
1593,Movie,Wrong Place,2022,8,tt15837458,Action
1594,Movie,Operation Dagon,2022,,tt16450020,Action
1595,Movie,The Hunted,2022,12,tt16102916,Action
1596,Movie,Guys' Stories,2022,,tt16538968,Action
1597,Movie,RRR,2022,3,tt8178634,Action
1598,Movie,Ayngaran,2022,5,tt7023644,Action
1599,Movie,Looop Lapeta,2022,2,tt8907974,Action
1600,Movie,V for Vengeance,2022,6,tt15745084,Action
1601,Movie,Warning 2,2022,7,tt16220010,Action
1602,Movie,Mardini,2022,9,tt16044668,Action
1603,Movie,Cerdo,2022,4,tt15745308,Action
1604,Movie,Black Panther: Wakanda Forever,2022,11,tt9114286,Action
1605,Movie,1945,2022,1,tt16794270,Action
1606,Movie,The Black Belt,2022,6,tt16123454,Action
1607,Movie,DC League of Super-Pets,2022,7,tt8912936,Action
1608,Movie,Northspur,2022,9,tt8709312,Action
1609,Movie,Dragon: The Weapon of God,2022,1,tt9169280,Action
1610,Movie,Road Dogs,2022,,tt16757056,Action
1611,Movie,Krylya nad Berlinom,2022,4,tt16162072,Action
1612,Movie,One Piece Film: Red,2022,9,tt16183464,Action
1613,Movie,Dheeran,2022,,tt15744288,Action
1614,Movie,Vikram,2022,6,tt9179430,Action
1615,Movie,The Final Target,2022,6,tt15839306,Action
1616,Movie,Projekt Adler - Ein letzter Job,2022,2,tt15863566,Action
1617,Movie,Kakababur Protyaborton,2022,2,tt8919364,Action
1618,Movie,Dragon Fury 2,2022,,tt16047734,Action
1619,Movie,Shamshera,2022,7,tt8426926,Action
1620,Movie,Samrat Prithviraj,2022,6,tt9637132,Action
1621,Movie,Devotion,2022,11,tt7693316,Action
1622,Movie,Justice League: TaskForce (Part One),2022,3,tt16116638,Action
1623,Movie,Lego Marvel Spider-Man,2022,12,tt16754906,Action
1624,Movie,Chances,2022,9,tt8531582,Action
1625,Movie,Shadow Creeper,2022,1,tt16758212,Action
1626,Movie,Attack,2022,4,tt7529298,Action
1627,Movie,Cobra,2022,9,tt9466814,Action
1628,Movie,Belle et Sébastien: Nouvelle génération,2022,10,tt16248144,Action
1629,Movie,Sith Wars: Episódio II - O Legado Dos Sith,2022,12,tt16766174,Action
1630,Movie,Legacy,2022,10,tt16549134,Action
1631,Movie,Warriors of Justice,2022,,tt16403544,Action
1632,Movie,Gray People,2022,,tt8309624,Action
1633,Movie,Nenevaru,2022,12,tt16446556,Action
1634,Movie,Collide,2022,8,tt16449394,Action
1635,Movie,Kljuc,2022,2,tt9811300,Action
1636,Movie,Wolf Hound,2022,11,tt7319486,Action
1637,Movie,Jurassic World: Dominion,2022,6,tt8041270,Action
1638,Movie,Dark Heritage,2022,5,tt8749200,Action
1639,Movie,Grave Girl,2022,,tt8763694,Action
1640,Movie,Parya & Derya,2022,6,tt16271756,Action
1641,Movie,Rise of the Teenage Mutant Ninja Turtles,2022,8,tt9784708,Action
1642,Movie,The Final Target,2022,6,tt16058076,Action
1643,Movie,Spiderhead,2022,6,tt9783600,Action
1644,Movie,Suzume's Locking Up,2022,4,tt16428256,Action
1645,Movie,Dharmasthali,2022,1,tt16710662,Action
1646,Movie,Bubble,2022,4,tt16360006,Action
1647,Movie,No Means No,2022,12,tt7624920,Action
1648,Movie,Medieval,2022,11,tt8883486,Action
1649,Movie,Riot for the dove,2022,1,tt15837546,Action
